id,sender_surname,sender_forename,recipient_surname,recipient_forename,sorting_date,date,sender_address,recipient_address,source,languages, extent, filename
Herschel18,"Herschel","Sir John","Airy","George Biddell",1869-01-13,"[13 January 1869]","Collingwood","","RGO 6.381.451","","","Herschel18.xml"
Herschel19,"Herschel","Sir John","Airy","George Biddell",1862-05-28,"[28 May 1862]","Collingwood","","RGO 6.380.263","","","Herschel19.xml"
Herschel20,"Herschel","Sir John","Airy","George Biddell",1862-11-09,"[9 November 1862]","Collingwood","","RGO 6.380.265","","","Herschel20.xml"
Herschel21,"Herschel","Sir John","Airy","George Biddell",1863-10-08,"[8 October 1863]","Collingwood","","RGO 6.380.268","","","Herschel21.xml"
Herschel22,"Herschel","Sir John","Airy","George Biddell",1860-08-23,"[23 August 1860]","Collingwood","","RGO 6.379.140","","","Herschel22.xml"
Herschel23,"Airy","George Biddell","Herschel","Sir John",1860-10-25,"[25 October 1860]","n.p.","","RGO 6.379.142","","","Herschel23.xml"
Herschel24,"Herschel","Sir John","Airy","George Biddell",1860-12-06,"[6 December 1860]","n.p.","","RGO 6.379.144","","","Herschel24.xml"
Herschel25,"Airy","George Biddell","Herschel","Sir John",1857-02-06,"[6 February 1857]","London","","RGO 6.377.429","","","Herschel25.xml"
Herschel26,"Herschel","Sir John","Airy","George Biddell",1857-09-29,"[29 September 1857]","Collingwood","","RGO 6.377.433","","","Herschel26.xml"
Herschel27,"Airy","George Biddell","Herschel","Sir John",1857-09-30,"[30 September 1857]","n.p.","","RGO 6.377.435","","","Herschel27.xml"
Herschel28,"Herschel","Sir John","Airy","George Biddell",1859-08-24,"[24 August 1859]","Collingwood","","RGO 6.377.444","","","Herschel28.xml"
Herschel29,"Herschel","Sir John","Airy","George Biddell",1856-04-16,"[16 April 1856]","Collingwood","","RGO 6.376.364","","","Herschel29.xml"
Herschel30,"Herschel","Sir John","Airy","George Biddell",1856-08-18,"[18 August 1856]","n.p.","","RGO 6.376.366","","","Herschel30.xml"
Herschel31,"Airy","George Biddell","Herschel","Sir John",1854-12-16,"[16 December 1854]","n.p.","","RGO 6.375.308","","","Herschel31.xml"
Herschel32,"Airy","George Biddell","Herschel","Sir John",1852-01-31,"[31 January 1852]","n.p.","","RGO 6.374.125","","","Herschel32.xml"
Herschel33,"Airy","George Biddell","Herschel","Sir John",1852-02-07,"[7 February 1852]","n.p.","","RGO 6.374.126","","","Herschel33.xml"
Herschel34,"Airy","George Biddell","Herschel","Sir John",1852-06-19,"[19 June 1852]","Royal Observatory, Greenwich","","RGO 6.374.127","","","Herschel34.xml"
Herschel35,"Airy","George Biddell","Herschel","Sir John",1852-11-22,"[22 November 1852]","Royal Observatory, Greenwich","","RGO 6.374.128","","","Herschel35.xml"
Herschel36,"Herschel","Sir John","Airy","George Biddell",1848-09-25,"[25 September 1848]","n.p.","","RGO 6.370.36","","","Herschel36.xml"
Herschel37,"Airy","George Biddell","Herschel","Sir John",1848-09-25,"[25 September 1848]","Royal Observatory, Greenwich","","RGO 6.370.39","","","Herschel37.xml"
Herschel38,"Herschel","Sir John","Airy","George Biddell",1848-10-05,"[5 October 1848]","Collingwood","","RGO 6.370.42","","","Herschel38.xml"
Herschel39,"Herschel","Sir John","Airy","George Biddell",1848-10-22,"[22 October 1848]","Collingwood","","RGO 6.370.67","","","Herschel39.xml"
Herschel40,"Herschel","Sir John","Airy","George Biddell",1848-10-24,"[24 October 1848]","Collingwood","","RGO 6.370.71","","","Herschel40.xml"
Herschel41,"Herschel","Sir John","Airy","George Biddell",1848-10-26,"[26 October 1848]","Collingwood","","RGO 6.370.77","","","Herschel41.xml"
Herschel42,"Herschel","Sir John","Airy","George Biddell",1848-10-28,"[28 October 1848]","Collingwood","","RGO 6.370.79","","","Herschel42.xml"
Herschel43,"Herschel","Sir John","Airy","George Biddell",1848-11-28,"[28 November 1848]","Collingwood","","RGO 6.370.84","","","Herschel43.xml"
Herschel44,"Airy","George Biddell","Herschel","Sir John",1849-04-07,"[7 April 1849]","Royal Observatory, Greenwich","","RGO 6.371.106","","","Herschel44.xml"
Herschel45,"Airy","George Biddell","Herschel","Sir John",1849-05-07,"[7 May 1849]","Royal Observatory, Greenwich","","RGO 6.371.108","","","Herschel45.xml"
Herschel46,"Airy","George Biddell","Herschel","Sir John",1850-03-25,"[25 March 1850]","Royal Observatory, Greenwich","","RGO 6.372.219","","","Herschel46.xml"
Herschel47,"Herschel","Sir John","Airy","George Biddell",1850-12-15,"[15 December 1850]","n.p.","","RGO 6.372.221","","","Herschel47.xml"
Herschel48,"Airy","George Biddell","Herschel","Sir John",1850-12-16,"[16 December 1850]","Royal Observatory, Greenwich","","RGO 6.372.223","","","Herschel48.xml"
Herschel49,"Herschel","Sir John","Airy","George Biddell",1851-05-16,"[16 May 1851]","London","","RGO 6.373.165","","","Herschel49.xml"
Herschel50,"Airy","George Biddell","Herschel","Sir John",1851-05-16,"[16 May 1851]","Royal Observatory, Greenwich","","RGO 6.373.167","","","Herschel50.xml"
Herschel51,"Herschel","Sir John","Airy","George Biddell",1851-08-29,"[29 August 1851]","London","","RGO 6.373.169","","","Herschel51.xml"
Herschel52,"Airy","George Biddell","Herschel","Sir John",1851-11-03,"[3 November 1851]","n.p.","","RGO 6.373.171","","","Herschel52.xml"
Herschel53,"Herschel","Sir John","Airy","George Biddell",1835-02-20,"[20 February 1835]","Feldhausen","","RGO 6.368.596 (C: RS:HS 25.4.7)","","","Herschel53.xml"
Herschel54,"Herschel","Sir John","Airy","George Biddell",1835-09-19,"[19 September 1835]","South Africa","","RGO 6.368.598 (drafts RS:HS 1.70 & 21.187)","","","Herschel54.xml"
Herschel55,"Herschel","Sir John","Airy","George Biddell",1839-02-27,"[27 February 1839]","Slough","","RGO 6.368.620","","","Herschel55.xml"
Herschel56,"Herschel","Sir John","Airy","George Biddell",1839-08-01,"[1 August 1839]","Slough","","RGO 6.368.622","","","Herschel56.xml"
Herschel57,"Herschel","Sir John","Airy","George Biddell",1792-03-07,"n.d.","n.p.","","RGO 6.368.624","","","Herschel57.xml"
Herschel58,"Herschel","Sir John","Airy","George Biddell",1839-11-29,"[29 November 1839]","Slough","","RGO 6.368.629 (ACCS RS:HS 25.5.19)","","","Herschel58.xml"
Herschel59,"Airy","George Biddell","Herschel","Sir John",1839-12-16,"[16 December 1839]","Royal Observatory, Greenwich","","RGO 6.368.631","","","Herschel59.xml"
Herschel60,"Herschel","Sir John","Airy","George Biddell",1839-12-16,"1839-12-16 to 1840-1","Royal Observatory, Greenwich","","RGO 6.368.632","","","Herschel60.xml"
Herschel61,"Herschel","Sir John","Airy","George Biddell",1841-08-17,"1841-8-17 or later","n.p.","","RGO 6.368.634","","","Herschel61.xml"
Herschel62,"Herschel","Sir John","Airy","George Biddell",1841-07-09,"1841-7-9 or earlier","n.p.","","RGO 6.368.639","","","Herschel62.xml"
Herschel63,"Herschel","Sir John","Airy","George Biddell",1841-08-14,"1841-8-14 or earlier","n.p.","","RGO 6.368.641","","","Herschel63.xml"
Herschel64,"Herschel","Sir John","Airy","George Biddell",1841-08-15,"[15 August 1841]","Collingwood","","RGO 6.368.644","","","Herschel64.xml"
Herschel65,"Herschel","Sir John","Airy","George Biddell",1842-03-11,"[11 March 1842]","Collingwood","","RGO 6.368.646","","","Herschel65.xml"
Herschel66,"Herschel","Sir John","Airy","George Biddell",1842-03-18,"[18 March 1842]","Collingwood","","RGO 6.368.649","","","Herschel66.xml"
Herschel67,"Herschel","Sir John","Airy","George Biddell",1843-01-19,"[19 January 1843]","n.p.","","RGO 6.368.660","","","Herschel67.xml"
Herschel68,"Herschel","Sir John","Airy","George Biddell",1843-06-05,"[5 June 1843]","n.p.","","RGO 6.368.663","","","Herschel68.xml"
Herschel69,"Herschel","Sir John","Airy","George Biddell",1843-06-10,"[10 June 1843]","Slough","","RGO 6.368.665","","","Herschel69.xml"
Herschel70,"Herschel","Sir John","Airy","George Biddell",1843-11-07,"7] November [1843","Collingwood","","RGO 6.368.669","","","Herschel70.xml"
Herschel71,"Herschel","Sir John","Airy","George Biddell",1844-05-30,"[30 May 1844]","n.p.","","RGO 6.368.671","","","Herschel71.xml"
Herschel72,"Herschel","Sir John","Airy","George Biddell",1844-08-25,"[25 August 1844]","Collingwood","","RGO 6.368.673","","","Herschel72.xml"
Herschel73,"Herschel","Sir John","Airy","George Biddell",1844-11-24,"[24 November 1844]","n.p.","","RGO 6.368.675","","","Herschel73.xml"
Herschel74,"Herschel","Sir John","Airy","George Biddell",1844-12-19,"[19 December 1844]","n.p.","","RGO 6.368.677","","","Herschel74.xml"
Herschel75,"Herschel","Sir John","Airy","George Biddell",1847-06-14,"[14 June 1847]","n.p.","","RGO 6.155.366","","","Herschel75.xml"
Herschel76,"Herschel","Sir John","Airy","George Biddell",1858-06-26,"[26 June 1858]","Collingwood","","RGO 6.145.187","","","Herschel76.xml"
Herschel77,"Airy","George Biddell","Herschel","Sir John",1859-06-14,"[14 June 1859]","n.p.","","RGO 6.146.283","","","Herschel77.xml"
Herschel78,"Herschel","Sir John","Airy","George Biddell",1859-06-15,"[15 June 1859]","Collingwood","","RGO 6.146.285","","","Herschel78.xml"
Herschel79,"Herschel","Sir John","Airy","George Biddell",1859-06-11,"[11 June 1859]","Collingwood","","RGO 6.146.266","","","Herschel79.xml"
Herschel80,"Herschel","Sir John","Herbert","Sidney",1859-06-11,"[11 June 1859]","Collingwood","","RGO 6.146.267","","","Herschel80.xml"
Herschel81,"Airy","George Biddell","Herschel","Sir John",1842-01-22,"[22 January 1842]","n.p.","","RGO 6.675.270","","","Herschel81.xml"
Herschel82,"Herschel","Sir John","Airy","George Biddell",1842-01-22,"1842-1-22 or later","n.p.","","RGO 6.675.271","","","Herschel82.xml"
Herschel83,"Herschel","Sir John","Airy","George Biddell",1845-03-16,"[16 March 1845]","n.p.","","RGO 6.368.678","","","Herschel83.xml"
Herschel84,"Herschel","Sir John","Airy","George Biddell",1845-04-18,"[18 April 1845]","Collingwood","","RGO 6.368.679","","","Herschel84.xml"
Herschel85,"Main","Robert","Herschel","Sir John",1846-08-12,"[12 August 1846]","Royal Observatory, Greenwich","","RGO 6.368.681","","","Herschel85.xml"
Herschel86,"Herschel","Sir John","Airy","George Biddell",1847-10-01,"1847-10-1 or earlier","n.p.","","RGO 6.368.682","","","Herschel86.xml"
Herschel87,"Herschel","Sir John","Airy","George Biddell",1847-10-01,"1847-10-1 or later","n.p.","","RGO 6.368.686","","","Herschel87.xml"
Herschel88,"Herschel","Sir John","Airy","George Biddell",1847-11-14,"[14 November 1847]","Collingwood","","RGO 6.368.688","","","Herschel88.xml"
Herschel89,"Airy","George Biddell","Herschel","Sir John",1847-11-15,"[15 November 1847]","Royal Observatory, Greenwich","","RGO 6.368.690","","","Herschel89.xml"
Herschel90,"Airy","George Biddell","Herschel","Sir John",1849-10-23,"[23 October 1849]","Royal Observatory, Greenwich","","RGO 6.142.149","","","Herschel90.xml"
Herschel91,"Herschel","Sir John","Airy","George Biddell",1849-10-24,"[24 October 1849]","Collingwood","","RGO 6.142.149a","","","Herschel91.xml"
Herschel92,"Airy","George Biddell","Herschel","Sir John",1870-02-09,"[9 February 1870]","n.p.","","RGO 6.150.62","","","Herschel92.xml"
Herschel93,"Herschel","Sir John","Airy","George Biddell",1850-03-29,"[29 March 1850]","Collingwood","","RGO 6.143.7","","","Herschel93.xml"
Herschel94,"Airy","George Biddell","Herschel","Sir John",1850-04-01,"[1 April 1850]","Royal Observatory, Greenwich","","RGO 6.143.9","","","Herschel94.xml"
Herschel95,"Herschel","Sir John","Airy","George Biddell",1850-04-02,"[2 April 1850]","n.p.","","RGO 6.143.11","","","Herschel95.xml"
Herschel96,"Herschel","Sir John","Airy","George Biddell",1851-01-11,"[11 January 1851]","32 Harley St.","","RGO 6.143.254","","","Herschel96.xml"
Herschel97,"Airy","George Biddell","Herschel","Sir John",1851-01-15,"[15 January 1851]","Royal Observatory, Greenwich","","RGO 6.143.256","","","Herschel97.xml"
Herschel98,"Airy","George Biddell","Herschel","Sir John",1851-01-14,"[14 January 1851]","Playford, near Ipswich","","RGO 6.143.257","","","Herschel98.xml"
Herschel99,"Herschel","Sir John","Airy","George Biddell",1838-11-03,"[3 November 1838]","Slough","","RGO 6.675.211","","","Herschel99.xml"
Herschel100,"Herschel","Sir John","Airy","George Biddell",1838-11-15,"[15 November 1838]","Slough","","RGO 6.675.217 (C: TxU:H/L-0010)","","","Herschel100.xml"
Herschel101,"Herschel","Sir John","Airy","George Biddell",1840-07-06,"[6 July 1840]","Hawkhurst","","RGO 6.675.239","","","Herschel101.xml"
Herschel102,"Airy","George Biddell","Herschel","Sir John",1841-12-25,"[25 December 1841]","Royal Observatory, Greenwich","","RGO 6.675.265 (C: RGO 6.675.267 inc)","","","Herschel102.xml"
Herschel103,"Airy","George Biddell","Herschel","Sir John",1841-12-25,"[25 December 1841]","Royal Observatory, Greenwich","","RGO 6.675.268","","","Herschel103.xml"
Herschel104,"Airy","George Biddell","Herschel","Sir John",1845-04-04,"[4 April 1845]","Royal Observatory, Greenwich","","RGO 6.675.391","","","Herschel104.xml"
Herschel105,"Airy","George Biddell","Herschel","Sir John",1845-04-07,"[7 April 1845]","Royal Observatory, Greenwich","","RGO 6.675.393 (C: RGO 6.694.357)","","","Herschel105.xml"
Herschel106,"Airy","George Biddell","Herschel","Sir John",1845-04-09,"[9 April 1845]","Royal Observatory, Greenwich","","RGO 6.675.397","","","Herschel106.xml"
Herschel107,"Herschel","Sir John","Airy","George Biddell",1842-08-25,"[25 August 1842]","n.p.","","RGO 6.675.329","","","Herschel107.xml"
Herschel108,"Herschel","Sir John","Airy","George Biddell",1844-07-22,"[22 July 1844]","Collingwood","","RGO 6.675.354","","","Herschel108.xml"
Herschel109,"Main","Robert","Herschel","Sir John",1844-07-23,"[23 July 1844]","Royal Observatory, Greenwich","","RGO 6.675.356","","","Herschel109.xml"
Herschel110,"Herschel","Sir John","Main","Robert",1844-07-24,"[24 July 1844]","Collingwood","","RGO 6.675.357","","","Herschel110.xml"
Herschel111,"Airy","George Biddell","Herschel","Sir John",1844-08-26,"[26 August 1844]","Royal Observatory, Greenwich","","RGO 6.675.360","","","Herschel111.xml"
Herschel112,"Herschel","Sir John","Airy","George Biddell",1844-11-01,"[1 November 1844]","Collingwood","","RGO 6.675.369","","","Herschel112.xml"
Herschel113,"Herschel","Sir John","Airy","George Biddell",1844-11-02,"1844-11-2 or later","n.p.","","RGO 6.675.371","","","Herschel113.xml"
Herschel114,"Airy","George Biddell","Herschel","Sir John",1844-12-17,"[17 December 1844]","Royal Observatory, Greenwich","","RGO 6.675.372","","","Herschel114.xml"
Herschel115,"Herschel","Sir John","Airy","George Biddell",1844-12-05,"[5 December 1844]","n.p.","","RGO 6.675.374","","","Herschel115.xml"
Herschel116,"Herschel","Sir John","Airy","George Biddell",1845-04-03,"[3 April 1845]","Collingwood","","RGO 6.675.389","","","Herschel116.xml"
Herschel117,"Herschel","Sir John","Airy","George Biddell",1845-06-12,"[12 June 1845]","n.p.","","RGO 6.675.509","","","Herschel117.xml"
Herschel118,"Herschel","Sir John","Airy","George Biddell",1845-08-02,"[2 August 1845]","n.p.","","RGO 6.675.520","","","Herschel118.xml"
Herschel119,"Herschel","Sir John","Airy","George Biddell",1845-10-08,"[8 October 1845]","n.p.","","RGO 6.675.522","","","Herschel119.xml"
Herschel120,"Herschel","Sir John","Airy","George Biddell",1845-10-10,"[10 October 1845]","n.p.","","RGO 6.675.525","","","Herschel120.xml"
Herschel121,"Herschel","Sir John","Airy","George Biddell",1845-09-29,"1845-9-29 or earlier","n.p.","","RGO 6.675.528","","","Herschel121.xml"
Herschel122,"Airy","George Biddell","Herschel","Sir John",1845-09-19,"[19 September 1845]","Royal Observatory, Greenwich","","RGO 6.675.530","","","Herschel122.xml"
Herschel123,"Herschel","Sir John","Airy","George Biddell",1845-09-30,"[30 September 1845]","n.p.","","RGO 6.675.532","","","Herschel123.xml"
Herschel124,"Airy","George Biddell","Herschel","Sir John",1848-09-25,"[25 September 1848]","Royal Observatory, Greenwich","","RGO 6.675.579","","","Herschel124.xml"
Herschel125,"Herschel","Sir John","Airy","George Biddell",1848-10-26,"[26 October 1848]","Collingwood","","RGO 6.675.581","","","Herschel125.xml"
Herschel126,"Herschel","Sir John","Airy","George Biddell",1848-10-28,"[28 October 1848]","Collingwood","","RGO 6.675.582","","","Herschel126.xml"
Herschel127,"Airy","George Biddell","Herschel","Sir John",1848-10-30,"[30 October 1848]","Royal Observatory, Greenwich","","RGO 6.675.583","","","Herschel127.xml"
Herschel128,"Airy","George Biddell","Herschel","Sir John",1848-11-02,"[2 November 1848]","Royal Observatory, Greenwich","","RGO 6.675.585","","","Herschel128.xml"
Herschel129,"Herschel","Sir John","Airy","George Biddell",1866-09-26,"[26 September 1866]","Collingwood","","RGO 6.149.14","","","Herschel129.xml"
Herschel130,"Airy","George Biddell","Herschel","Sir John",1854-10-18,"[18 October 1854]","n.p.","","RGO 6.212.342","","","Herschel130.xml"
Herschel131,"Airy","George Biddell","Herschel","Sir John",1846-07-29,"[29 July 1846]","Royal Observatory, Greenwich","","RGO 6.140.567","","","Herschel131.xml"
Herschel132,"Herschel","Sir John","Airy","George Biddell",1850-05-28,"[28 May 1850]","n.p.","","RGO 6.97.135","","","Herschel132.xml"
Herschel133,"Airy","George Biddell","Herschel","Sir John",1850-05-29,"[29 May 1850]","Royal Observatory, Greenwich","","RGO 6.97.137","","","Herschel133.xml"
Herschel134,"Herschel","Sir John","Airy","George Biddell",1844-03-19,"[19 March 1844]","Collingwood","","RGO 6.92.125 (C: RGO 6.92.124 inc)","","","Herschel134.xml"
Herschel135,"Herschel","Sir John","Airy","George Biddell",1843-03-18,"[18 March 1843]","n.p.","","RGO 6.92.173","","","Herschel135.xml"
Herschel136,"Herschel","Sir John","Airy","George Biddell",1863-12-01,"[1 December 1863]","n.p.","","RGO 6.703.114","","","Herschel136.xml"
Herschel137,"Airy","George Biddell","Herschel","Sir John",1849-03-28,"[28 March 1849]","Royal Observatory, Greenwich","","RGO 6.694.248","","","Herschel137.xml"
Herschel138,"Herschel","Sir John","Airy","George Biddell",1849-03-29,"[29 March 1849]","n.p.","","RGO 6.694.250","","","Herschel138.xml"
Herschel139,"Airy","George Biddell","Herschel","Sir John",1849-03-30,"[30 March 1849]","Royal Observatory, Greenwich","","RGO 6.694.251","","","Herschel139.xml"
Herschel140,"Herschel","Sir John","Airy","George Biddell",1861-04-23,"[23 April 1861]","Collingwood","","RGO 6.694.321 (drafts RS:HS 1.252 & 23.329)","","","Herschel140.xml"
Herschel141,"Lloyd","Humphrey","Herschel","Sir John",1845-03-08,"[8 March 1845]","Trinity College, Dublin","","RGO 6.694.349","","","Herschel141.xml"
Herschel142,"Erman","[Georg Adolph]","Herschel","Sir John",1845-03-11,"[11 March 1845]","Berlin","","RGO 6.694.351","","","Herschel142.xml"
Herschel143,"Gauss","Carl Friedrich","Herschel","Sir John",1845-03-14,"[14 March 1845]","Göttingen","","RGO 6.694.353","","","Herschel143.xml"
Herschel144,"Sabine","Edward","Herschel","Sir John",1845-04-21,"[21 April 1845]","Woolwich","","RGO 6.694.358","","","Herschel144.xml"
Herschel145,"Herschel","Sir John","Airy","George Biddell",1858-01-25,"[25 January 1858]","Collingwood","","RGO 6.694.471","","","Herschel145.xml"
Herschel146,"Herschel","Sir John","Airy","George Biddell",1858-05-12,"1858-5-12 or earlier","n.p.","","RGO 6.694.492","","","Herschel146.xml"
Herschel147,"Herschel","Sir John","Airy","George Biddell",1858-06-26,"[26 June 1858]","Collingwood","","RGO 6.694.500","","","Herschel147.xml"
Herschel148,"Sabine","Edward","Herschel","Sir John",1858-06-26,"[26 June 1858]","St. Leonards","","RGO 6.694.508v","","","Herschel148.xml"
Herschel149,"Owen","Sir Richard","Herschel","Sir John",1858-12-18,"[18 December 1858]","British Museum","","RGO 6.694.532","","","Herschel149.xml"
Herschel150,"Herschel","Sir John","Airy","George Biddell",1858-12-18,"[18 December 1858]","Collingwood","","RGO 6.694.530","","","Herschel150.xml"
Herschel151,"Airy","George Biddell","Herschel","Sir John",1858-12-21,"[21 December 1858]","n.p.","","RGO 6.694.533","","","Herschel151.xml"
Herschel152,"Airy","George Biddell","Herschel","Sir John",1845-04-02,"[2 April 1845]","Royal Observatory, Greenwich","","RGO 6.699.231","","","Herschel152.xml"
Herschel153,"Herschel","Sir John","Airy","George Biddell",1845-05-01,"[1 May 1845]","n.p.","","RGO 6.699.234","","","Herschel153.xml"
Herschel154,"Herschel","Sir John","Airy","George Biddell",1843-09-25,"[25 September 1843]","n.p.","","RGO 6.701.106","","","Herschel154.xml"
Herschel155,"Herschel","Sir John","Airy","George Biddell",1870-05-12,"[12 May 1870]","Collingwood","","RGO 695.462","","","Herschel155.xml"
Herschel156,"Airy","George Biddell","Herschel","Sir John",1870-05-15,"[15 May 1870]","n.p.","","RGO 6.695.464","","","Herschel156.xml"
Herschel157,"Airy","George Biddell","Herschel","Sir John",1862-11-07,"[7 November 1862]","n.p.","","RGO 6.695.490","","","Herschel157.xml"
Herschel158,"Herschel","Sir John","Airy","George Biddell",1867-09-12,"[12 September 1867]","Collingwood","","RGO 6.695.491","","","Herschel158.xml"
Herschel159,"Herschel","Sir John","Airy","George Biddell",1869-05-08,"[8 May 1869]","Collingwood","","RGO 6.695.494 (drafts RS:HS 1.314 & 24.256)","","","Herschel159.xml"
Herschel160,"Herschel","Sir John","Airy","George Biddell",1838-07-21,"[21 July 1838]","Hanover","","RGO 6.676.46 (draft RS:HS 1.74 & 21.254)","","","Herschel160.xml"
Herschel161,"Herschel","Sir John","Airy","George Biddell",1846-10-22,"[22 October 1846]","Collingwood","","RGO 6.676.451","","","Herschel161.xml"
Herschel162,"Airy","George Biddell","Herschel","Sir John",1846-10-24,"[24 October 1846]","Royal Observatory, Greenwich","","RGO 6.676.453","","","Herschel162.xml"
Herschel163,"Airy","George Biddell","Herschel","Sir John",1846-10-26,"[26 October 1846]","Royal Observatory, Greenwich","","RGO 6.676.458","","","Herschel163.xml"
Herschel164,"Herschel","Sir John","Airy","George Biddell",1846-11-02,"[2 November 1846]","n.p.","","RGO 6.676.459","","","Herschel164.xml"
Herschel165,"Herschel","Sir John","Airy","George Biddell",1870-02-09,"[9 February 1870]","Collingwood","","RGO 6.258.500","","","Herschel165.xml"
Herschel166,"Herschel","Sir John","Airy","George Biddell",1869-05-30,"[30 May 1869]","n.p.","","RGO 6.257.356","","","Herschel166.xml"
Herschel167,"Airy","George Biddell","Herschel","Sir John",1840-08-13,"[13 August 1840]","Royal Observatory, Greenwich","","RGO 6.693.94","","","Herschel167.xml"
Herschel168,"Herschel","Sir John","Airy","George Biddell",1840-08-14,"[14 August 1840]","Collingwood","","RGO 6.693.96","","","Herschel168.xml"
Herschel169,"Airy","George Biddell","Herschel","Sir John",1840-08-20,"[20 August 1840]","Royal Observatory, Greenwich","","RGO 6.693.98","","","Herschel169.xml"
Herschel170,"Herschel","Sir John","Airy","George Biddell",1842-01-05,"1842-1-5 or later","n.p.","","RGO 6.693.101","","","Herschel170.xml"
Herschel171,"Herschel","Sir John","Airy","George Biddell",1842-01-17,"[17 January 1842]","n.p.","","RGO 6.693.102","","","Herschel171.xml"
Herschel172,"Airy","George Biddell","Herschel","Sir John",1842-01-18,"[18 January 1842]","Royal Observatory, Greenwich","","RGO 6.693.103","","","Herschel172.xml"
Herschel173,"Herschel","Sir John","Airy","George Biddell",1842-01-18,"1842-1-18 or later","n.p.","","RGO 6.693.105","","","Herschel173.xml"
Herschel174,"Airy","George Biddell","Herschel","Sir John",1842-01-22,"[22 January 1842]","Royal Observatory, Greenwich","","RGO 6.693.107","","","Herschel174.xml"
Herschel175,"Herschel","Sir John","Airy","George Biddell",1842-08-19,"[19 August 1842]","Collingwood","","RGO 6.693.108","","","Herschel175.xml"
Herschel176,"Herschel","Sir John","Airy","George Biddell",1842-08-25,"[25 August 1842]","Collingwood","","RGO 6.693.110 (C: RGO 6.675.327; draft not in JH's hand RS:HS 1.107 & 22.132)","","","Herschel176.xml"
Herschel177,"Herschel","Sir John","Airy","George Biddell",1847-11-02,"[2 November 1847]","Collingwood","","RGO 6.693.115","","","Herschel177.xml"
Herschel178,"Herschel","Sir John","Airy","George Biddell",1865-10-30,"[30 October 1865]","n.p.","","RGO 6.256.299","","","Herschel178.xml"
Herschel179,"Herschel","Sir John","Airy","George Biddell",1857-03-17,"[17 March 1857]","Collingwood","","RGO 6.251.265","","","Herschel179.xml"
Herschel180,"Herschel","Sir John","Airy","George Biddell",1864-06-03,"[3 June 1864]","n.p.","","RGO 6.255.44","","","Herschel180.xml"
Herschel181,"Herschel","Sir John","Airy","George Biddell",1863-11-22,"[22 November 1863]","Collingwood","","RGO 6.255.92 (C: RGO 6.255.233 inc)","","","Herschel181.xml"
Herschel182,"Herschel","Sir John","Airy","George Biddell",1863-12-01,"[1 December 1863]","Collingwood","","RGO 6.255.94","","","Herschel182.xml"
