id,sender_surname,sender_forename,recipient_surname,recipient_forename,sorting_date,date,sender_address,recipient_address,source,languages, extent, filename
L46,"Carron-Ampère","Julie (1ère femme d'Ampère)","Ampère","André-Marie",1800-11-12,"12 novembre 1800","","","Fonds André-Marie Ampère chemise 331, Archives de l'Académie des sciences, Paris","fra","","L46.xml"
L47,"Ampère","André-Marie","Carron-Ampère","Julie (1ère femme d'Ampère)",1800-11-19,"19 novembre 1800","","","Fonds André-Marie Ampère chemise 393 quarto, Archives de l'Académie des sciences, Paris","fra","","L47.xml"
L48,"Ampère","André-Marie","Carron-Ampère","Julie (1ère femme d'Ampère)",1800-11-25,"25 novembre 1800","","","Fonds André-Marie Ampère [note de Louis DE LAUNAY] chemise 328, Archives de l'Académie des sciences, Paris","fra","","L48.xml"
L49,"Carron-Ampère","Julie (1ère femme d'Ampère)","Ampère","André-Marie",1801-01-01,"1801","","","Fonds André-Marie Ampère chemise 331, Archives de l'Académie des sciences, Paris","fra","","L49.xml"
L50,"Carron-Ampère","Julie (1ère femme d'Ampère)","Ampère","André-Marie",1801-01-01,"1801","","","Fonds André-Marie Ampère chemise 331, Archives de l'Académie des sciences, Paris","fra","","L50.xml"
L51,"Ampère","André-Marie","Carron-Ampère","Julie (1ère femme d'Ampère)",1801-01-01,"1801","","","Correspondance du Grand Ampère (Paris: 1936), p. 66-67.","fra","","L51.xml"
L52,"Carron-Ampère","Julie (1ère femme d'Ampère)","Ampère","André-Marie",1801-01-01,"1801","","","Fonds André-Marie Ampère chemise 331, Archives de l'Académie des sciences, Paris","fra","","L52.xml"
L53,"Ampère","André-Marie","Carron-Ampère","Julie (1ère femme d'Ampère)",1801-01-01,"1801","","","Fonds André-Marie Ampère chemise 393 quarto, Archives de l'Académie des sciences, Paris","fra","","L53.xml"
L54,"Ampère","André-Marie","Carron-Ampère","Julie (1ère femme d'Ampère)",1801-01-01,"1801","","","Correspondance du Grand Ampère (Paris: 1936), p. 70-71.","fra","","L54.xml"
L55,"Ampère","André-Marie","Carron-Ampère","Julie (1ère femme d'Ampère)",1801-01-01,"1801","","","Fonds André-Marie Ampère chemise 393 quarto, Archives de l'Académie des sciences, Paris","fra","","L55.xml"
L56,"Ampère","André-Marie","Carron-Ampère","Julie (1ère femme d'Ampère)",1801-01-01,"1801","","","Fonds André-Marie Ampère chemise 393 quarto, Archives de l'Académie des sciences, Paris","fra","","L56.xml"
L57,"Derrion","Antoine-Marie","Ampère","André-Marie",1801-01-18,"18 janvier 1801","","","Fonds André-Marie Ampère chemise 349, Archives de l'Académie des sciences, Paris","fra","","L57.xml"
L58,"Carron-Ampère","Julie (1ère femme d'Ampère)","Ampère","André-Marie",1801-03-01,"mars 1801","","","Fonds André-Marie Ampère chemise 331, Archives de l'Académie des sciences, Paris","fra","","L58.xml"
L59,"Ampère","André-Marie","Carron-Ampère","Julie (1ère femme d'Ampère)",1801-03-01,"mars 1801","","","Fonds André-Marie Ampère chemise 393 quarto, Archives de l'Académie des sciences, Paris","fra","","L59.xml"
L60,"Carron-Ampère","Julie (1ère femme d'Ampère)","Ampère","André-Marie",1801-03-01,"mars 1801","","","Fonds André-Marie Ampère chemise 331, Archives de l'Académie des sciences, Paris","fra","","L60.xml"
L61,"Carron","François (frère de Julie)","Ampère","André-Marie",1801-03-16,"16 mars 1801","","","Fonds André-Marie Ampère chemise 331, Archives de l'Académie des sciences, Paris","fra","","L61.xml"
L62,"Ampère","André-Marie","Carron","François (frère de Julie)",1801-04-08,"8 avril 1801","","","Correspondance du Grand Ampère (Paris: 1943), p. 838-839.","fra","","L62.xml"
L63,"Ampère","André-Marie","Carron","Elise (soeur de Julie)",1801-05-06,"6 mai 1801","","","Correspondance du Grand Ampère (Paris: 1943), p. 840-841-842.","fra","","L63.xml"
L64,"Carron-Ampère","Julie (1ère femme d'Ampère)","Ampère","André-Marie",1801-06-01,"juin 1801","","","Fonds André-Marie Ampère chemise 331, Archives de l'Académie des sciences, Paris","fra","","L64.xml"
L65,"Carron-Ampère","Julie (1ère femme d'Ampère)","Ampère","André-Marie",1801-07-01,"juillet 1801","","","Fonds André-Marie Ampère chemise 331, Archives de l'Académie des sciences, Paris","fra","","L65.xml"
L66,"Ampère","André-Marie","Carron-Ampère","Julie (1ère femme d'Ampère)",1801-07-01,"juillet 1801","","","Fonds André-Marie Ampère chemise 393 quarto, Archives de l'Académie des sciences, Paris","fra","","L66.xml"
L67,"Carron","Élise (sœur de Julie)","Ampère","André-Marie",1801-07-01,"juillet 1801","","","Fonds André-Marie Ampère chemise 331, Archives de l'Académie des sciences, Paris","fra","","L67.xml"
L68,"Carron-Ampère","Julie (1ère femme d'Ampère)","Ampère","André-Marie",1801-10-01,"octobre 1801","","","Fonds André-Marie Ampère chemise 331, Archives de l'Académie des sciences, Paris","fra","","L68.xml"
L69,"Carron-Ampère","Julie (1ère femme d'Ampère)","Ampère","André-Marie",1801-10-01,"octobre 1801","","","Fonds André-Marie Ampère chemise 331, Archives de l'Académie des sciences, Paris","fra","","L69.xml"
L70,"Carron-Ampère","Julie (1ère femme d'Ampère)","Ampère","André-Marie",1801-10-01,"octobre 1801","","","Fonds André-Marie Ampère chemise 70, Archives de l'Académie des sciences, Paris","fra","","L70.xml"
L71,"Carron-Ampère","Julie (1ère femme d'Ampère)","Ampère","André-Marie",1801-11-01,"novembre 1801","","","Fonds André-Marie Ampère chemise 331, Archives de l'Académie des sciences, Paris","fra","","L71.xml"
L72,"Ampère","André-Marie","Carron-Ampère","Julie (1ère femme d'Ampère)",1801-11-01,"novembre 1801","","","Fonds André-Marie Ampère chemise 393 quarto, Archives de l'Académie des sciences, Paris","fra","","L72.xml"
L73,"Ampère","André-Marie","Carron-Ampère","Julie (1ère femme d'Ampère)",1802-02-19,"19 février 1802","","","Fonds André-Marie Ampère chemise 393 quarto, Archives de l'Académie des sciences, Paris","fra","","L73.xml"
L74,"Carron-Ampère","Julie (1ère femme d'Ampère)","Ampère","André-Marie",1802-02-19,"19 février 1802","","","Fonds André-Marie Ampère chemise 332, Archives de l'Académie des sciences, Paris","fra","","L74.xml"
L75,"Carron-Ampère","Julie (1ère femme d'Ampère)","Ampère","André-Marie",1802-02-20,"22 février 1802","","","Fonds André-Marie Ampère chemise 332, Archives de l'Académie des sciences, Paris","fra","","L75.xml"
L76,"Ampère","André-Marie","Carron-Ampère","Julie (1ère femme d'Ampère)",1802-02-22,"22 février 1802","","","Fonds André-Marie Ampère chemise 393 quarto, Archives de l'Académie des sciences, Paris","fra","","L76.xml"
L77,"Ampère","André-Marie","Carron-Ampère","Julie (1ère femme d'Ampère)",1802-02-23,"23 février 1802","","","Fonds André-Marie Ampère chemise 393 quarto, Archives de l'Académie des sciences, Paris","fra","","L77.xml"
L78,"Carron-Ampère","Julie (1ère femme d'Ampère)","Ampère","André-Marie",1802-02-24,"24 février 1802","","","Fonds André-Marie Ampère chemise 332, Archives de l'Académie des sciences, Paris","fra","","L78.xml"
L79,"Ampère","André-Marie","Carron-Ampère","Julie (1ère femme d'Ampère)",1802-02-25,"25 février 1802","","","Fonds André-Marie Ampère chemise 393 quarto, Archives de l'Académie des sciences, Paris","fra","","L79.xml"
L80,"Carron-Ampère","Julie (1ère femme d'Ampère)","Ampère","André-Marie",1802-02-26,"26 février 1802","","","Fonds André-Marie Ampère chemise 332, Archives de l'Académie des sciences, Paris","fra","","L80.xml"
L81,"Ampère","André-Marie","Carron-Ampère","Julie (1ère femme d'Ampère)",1802-02-28,"28 février 1802","","","Fonds André-Marie Ampère chemise 393 quarto, Archives de l'Académie des sciences, Paris","fra","","L81.xml"
L82,"Ampère","André-Marie","Carron-Ampère","Julie (1ère femme d'Ampère)",1802-03-01,"1er mars 1802","","","Fonds André-Marie Ampère chemise 393 quarto, Archives de l'Académie des sciences, Paris","fra","","L82.xml"
L83,"Carron-Ampère","Julie (1ère femme d'Ampère)","Ampère","André-Marie",1802-03-01,"1er mars 1802","","","Correspondance du Grand Ampère (Paris: 1936), p. 097-098.","fra","","L83.xml"
L84,"Ampère","André-Marie","Périsse-Marsil","Jean-Marie",1802-03-03,"3 mars 1802","","","Fonds André-Marie Ampère chemise 393 quarto, Archives de l'Académie des sciences, Paris","fra","","L84.xml"
L85,"Ampère","André-Marie","Carron-Ampère","Julie (1ère femme d'Ampère)",1802-03-03,"3 mars 1802","","","Fonds André-Marie Ampère chemise 393 quarto, Archives de l'Académie des sciences, Paris","fra","","L85.xml"
L86,"Carron-Ampère","Julie (1ère femme d'Ampère)","Ampère","André-Marie",1802-03-04,"4 mars 1802","","","Correspondance du Grand Ampère (Paris: 1936), p. 100-101.","fra","","L86.xml"
L87,"Ampère","André-Marie","Carron-Ampère","Julie (1ère femme d'Ampère)",1802-03-07,"7 mars 1802","","","Fonds André-Marie Ampère chemise 393 quarto, Archives de l'Académie des sciences, Paris","fra","","L87.xml"
L88,"Ampère","André-Marie","Carron-Ampère","Julie (1ère femme d'Ampère)",1802-03-08,"8 mars 1802","","","Fonds André-Marie Ampère chemise 393 quarto, Archives de l'Académie des sciences, Paris","fra","","L88.xml"
L89,"Ampère","André-Marie","Carron-Ampère","Julie (1ère femme d'Ampère)",1802-03-10,"10 mars 1802","","","Fonds André-Marie Ampère chemise 393 quarto, Archives de l'Académie des sciences, Paris","fra","","L89.xml"
L90,"Carron-Ampère","Julie (1ère femme d'Ampère)","Ampère","André-Marie",1802-03-10,"10 mars 1802","","","Correspondance du Grand Ampère (Paris: 1936), p. 105-106.","fra","","L90.xml"
L91,"Ampère","André-Marie","Carron-Ampère","Julie (1ère femme d'Ampère)",1802-03-11,"11 mars 1802","","","Fonds André-Marie Ampère chemise 393 quarto, Archives de l'Académie des sciences, Paris","fra","","L91.xml"
L93,"Ampère","André-Marie","Carron-Ampère","Julie (1ère femme d'Ampère)",1802-03-12,"12 mars 1802","","","Fonds André-Marie Ampère chemises 392 et 393 quarto, Archives de l'Académie des sciences, Paris","fra","","L93.xml"
L94,"Carron-Ampère","Julie (1ère femme d'Ampère)","Ampère","André-Marie",1802-03-13,"13 mars 1802","","","Correspondance du Grand Ampère (Paris: 1936), p. 113.","fra","","L94.xml"
L95,"Carron-Ampère","Julie (1ère femme d'Ampère)","Ampère","André-Marie",1802-03-13,"13 mars 1802","","","Correspondance du Grand Ampère (Paris: 1936), p. 113-114.","fra","","L95.xml"
L96,"Ampère","André-Marie","Carron-Ampère","Julie (1ère femme d'Ampère)",1802-03-14,"14 mars 1802","","","Fonds André-Marie Ampère chemise 393 quarto, Archives de l'Académie des sciences, Paris","fra","","L96.xml"
L97,"Carron-Ampère","Julie (1ère femme d'Ampère)","Ampère","André-Marie",1802-03-16,"16 mars 1802","","","Correspondance du Grand Ampère (Paris: 1936), p. 117.","fra","","L97.xml"
L98,"Ampère","André-Marie","Carron-Ampère","Julie (1ère femme d'Ampère)",1802-03-18,"18 mars 1802","","","Fonds André-Marie Ampère chemises 392 et 393 quarto, Archives de l'Académie des sciences, Paris","fra","","L98.xml"
L99,"Ampère","André-Marie","Carron-Ampère","Julie (1ère femme d'Ampère)",1802-03-22,"22 mars 1802","","","Fonds André-Marie Ampère chemise 393 quarto, Archives de l'Académie des sciences, Paris","fra","","L99.xml"
L100,"Carron-Ampère","Julie (1ère femme d'Ampère)","Ampère","André-Marie",1802-03-23,"23 mars 1802","","","Correspondance du Grand Ampère (Paris: 1936), p. 122-123.","fra","","L100.xml"
L101,"Carron-Ampère","Julie (1ère femme d'Ampère)","Ampère","André-Marie",1802-03-26,"26 mars 1802","","","Correspondance du Grand Ampère (Paris: 1936), p. 123-124.","fra","","L101.xml"
L102,"Carron-Ampère","Julie (1ère femme d'Ampère)","Ampère","André-Marie",1802-04-04,"4 avril 1802","","","Correspondance du Grand Ampère (Paris: 1936), p. 125.","fra","","L102.xml"
L103,"Ampère","André-Marie","Carron-Ampère","Julie (1ère femme d'Ampère)",1802-04-04,"4 avril 1802","","","Fonds André-Marie Ampère chemise 393 quarto, Archives de l'Académie des sciences, Paris","fra","","L103.xml"
L104,"Ampère","André-Marie","Carron-Ampère","Julie (1ère femme d'Ampère)",1802-04-06,"6 avril 1802","","","Fonds André-Marie Ampère chemise 393 quarto, Archives de l'Académie des sciences, Paris","fra","","L104.xml"
L105,"Ampère","André-Marie","Carron-Ampère","Julie (1ère femme d'Ampère)",1802-04-08,"8 avril 1802","","","Fonds André-Marie Ampère chemises 392 et 393 quarto, Archives de l'Académie des sciences, Paris","fra","","L105.xml"
L106,"Carron-Ampère","Julie (1ère femme d'Ampère)","Ampère","André-Marie",1802-04-09,"9 avril 1802","","","Correspondance du Grand Ampère (Paris: 1936), p. 128-129.","fra","","L106.xml"
L107,"Ampère","André-Marie","Carron-Ampère","Julie (1ère femme d'Ampère)",1802-04-11,"11 avril 1802","","","Fonds André-Marie Ampère chemise 393 quarto, Archives de l'Académie des sciences, Paris","fra","","L107.xml"
L108,"Carron-Ampère","Julie (1ère femme d'Ampère)","Ampère","André-Marie",1802-04-21,"21 avril 1802","","","Correspondance du Grand Ampère (Paris: 1936), p. 131.","fra","","L108.xml"
L109,"Ampère","André-Marie","Carron-Ampère","Julie (1ère femme d'Ampère)",1802-04-22,"22 avril 1802","","","Fonds André-Marie Ampère chemise 393 quarto, Archives de l'Académie des sciences, Paris","fra","","L109.xml"
L110,"Ampère","André-Marie","Carron","Elise (sœur de Julie)",1802-04-22,"22 avril 1802","","","Correspondance du Grand Ampère (Paris: 1943), p. 843-844.","fra","","L110.xml"
L111,"Carron-Ampère","Julie (1ère femme d'Ampère)","Ampère","André-Marie",1802-04-23,"23 avril 1802","","","Correspondance du Grand Ampère (Paris: 1936), p. 133.","fra","","L111.xml"
L112,"Ampère","André-Marie","Carron-Ampère","Julie (1ère femme d'Ampère)",1802-04-25,"25 avril 1802","","","Fonds André-Marie Ampère chemise 393 quarto, Archives de l'Académie des sciences, Paris","fra","","L112.xml"
L113,"Carron-Ampère","Julie (1ère femme d'Ampère)","Ampère","André-Marie",1802-04-28,"28 avril 1802","","","Correspondance du Grand Ampère (Paris: 1936), p. 136.","fra","","L113.xml"
L114,"Ampère","André-Marie","Carron-Ampère","Julie (1ère femme d'Ampère)",1802-04-28,"28 avril 1802","","","Fonds André-Marie Ampère chemise 393 quarto, Archives de l'Académie des sciences, Paris","fra","","L114.xml"
L115,"Ampère","André-Marie","Carron-Ampère","Julie (1ère femme d'Ampère)",1802-04-28,"28 avril 1802","","","Fonds André-Marie Ampère chemise 393 quarto, Archives de l'Académie des sciences, Paris","fra","","L115.xml"
L116,"Carron-Ampère","Julie (1ère femme d'Ampère)","Ampère","André-Marie",1802-04-30,"30 avril 1802","","","Correspondance du Grand Ampère (Paris: 1936), p. 141.","fra","","L116.xml"
L117,"Ampère","André-Marie","Carron-Ampère","Julie (1ère femme d'Ampère)",1802-04-30,"30 avril 1802","","","Fonds André-Marie Ampère chemise 393 quarto, Archives de l'Académie des sciences, Paris","fra","","L117.xml"
L118,"Ampère","André-Marie","Carron-Ampère","Julie (1ère femme d'Ampère)",1802-05-04,"4 mai 1802","","","Fonds André-Marie Ampère chemise 393 quarto, Archives de l'Académie des sciences, Paris","fra","","L118.xml"
L119,"Carron-Ampère","Julie (1ère femme d'Ampère)","Ampère","André-Marie",1802-05-04,"4 mai 1802","","","Correspondance du Grand Ampère (Paris: 1936), p. 143-144.","fra","","L119.xml"
L120,"Carron-Ampère","Julie (1ère femme d'Ampère)","Ampère","André-Marie",1802-05-07,"7 mai 1802","","","Correspondance du Grand Ampère (Paris: 1936), p. 146.","fra","","L120.xml"
L121,"Ampère","André-Marie","Carron-Ampère","Julie (1ère femme d'Ampère)",1802-05-07,"7 mai 1802","","","Correspondance du Grand Ampère (Paris: 1936), p. 144-145-146.","fra","","L121.xml"
L122,"Ampère","André-Marie","Carron-Ampère","Julie (1ère femme d'Ampère)",1802-05-12,"12 mai 1802","","","Fonds André-Marie Ampère chemise 393 quarto, Archives de l'Académie des sciences, Paris","fra","","L122.xml"
L123,"Carron-Ampère","Julie (1ère femme d'Ampère)","Ampère","André-Marie",1802-05-12,"12 mai 1802","","","Correspondance du Grand Ampère (Paris: 1936), p. 147-148.","fra","","L123.xml"
L124,"Carron-Ampère","Julie (1ère femme d'Ampère)","Ampère","André-Marie",1802-05-14,"14 mai 1802","","","Correspondance du Grand Ampère (Paris: 1936), p. 150.","fra","","L124.xml"
L125,"Ampère","André-Marie","Carron-Ampère","Julie (1ère femme d'Ampère)",1802-05-14,"14 mai 1802","","","Fonds André-Marie Ampère chemise 393 quarto, Archives de l'Académie des sciences, Paris","fra","","L125.xml"
L126,"Ampère","André-Marie","Carron-Ampère","Julie (1ère femme d'Ampère)",1802-05-19,"19 mai 1802","","","Fonds André-Marie Ampère chemise 393 quarto, Archives de l'Académie des sciences, Paris","fra","","L126.xml"
L127,"Carron-Ampère","Julie (1ère femme d'Ampère)","Ampère","André-Marie",1802-05-19,"19 mai 1802","","","Correspondance du Grand Ampère (Paris: 1936), p. 151-152.","fra","","L127.xml"
L128,"Ampère","André-Marie","Carron-Ampère","Julie (1ère femme d'Ampère)",1802-05-20,"20 mai 1802","","","Fonds André-Marie Ampère chemise 392, Archives de l'Académie des sciences, Paris","fra","","L128.xml"
L129,"Carron-Ampère","Julie (1ère femme d'Ampère)","Ampère","André-Marie",1802-05-21,"21 mai 1802","","","Correspondance du Grand Ampère (Paris: 1936), p. 154-155.","fra","","L129.xml"
L130,"Carron-Ampère","Julie (1ère femme d'Ampère)","Ampère","André-Marie",1802-05-23,"23 mai 1802","","","Correspondance du Grand Ampère (Paris: 1936), p. 155.","fra","","L130.xml"
L131,"Ampère","André-Marie","Carron-Ampère","Julie (1ère femme d'Ampère)",1802-05-31,"31 mai 1802","","","Fonds André-Marie Ampère chemise 393 quarto, Archives de l'Académie des sciences, Paris","fra","","L131.xml"
L132,"Ampère","André-Marie","Carron-Ampère","Julie (1ère femme d'Ampère)",1802-06-03,"3 juin 1802","","","Fonds André-Marie Ampère chemise 392, Archives de l'Académie des sciences, Paris","fra","","L132.xml"
L133,"Carron-Ampère","Julie (1ère femme d'Ampère)","Ampère","André-Marie",1802-06-04,"4 juin 1802","","","Correspondance du Grand Ampère (Paris: 1936), p. 160-161.","fra","","L133.xml"
L134,"Ampère","André-Marie","Carron-Ampère","Julie (1ère femme d'Ampère)",1802-06-08,"8 juin 1802","","","Fonds André-Marie Ampère chemises 393 quarto (début) et 392 (fin), Archives de l'Académie des sciences, Paris","fra","","L134.xml"
L135,"Carron-Ampère","Julie (1ère femme d'Ampère)","Ampère","André-Marie",1802-06-11,"11 juin 1802","","","Correspondance du Grand Ampère (Paris: 1936), p. 162-163.","fra","","L135.xml"
