id,sender_surname,sender_forename,recipient_surname,recipient_forename,sorting_date,date,sender_address,recipient_address,source,languages, extent, filename
Tyndall0034,"Wright","William","Tyndall","John",1841-01-12,"Jan. 12th 1841.","Roscrea","","MS JT/1/11/3888, RI","eng","","Tyndall0034.xml"
Tyndall0035,"Conwill","John","Tyndall","John",1841-01-18,"January 18th 1841.","Ballinabrauna M.N.S.","","MS JT/1/11/3514, RI","eng","","Tyndall0035.xml"
Tyndall0036,"Tyndall","John","Tyndall","John, Snr",1841-01-23,"Saturday night, (Jan. 23rd, 1841)","Youghal","","MS JT/1/10/3202-3, RI","eng","","Tyndall0036.xml"
Tyndall0037,"Tyndall","John","Tyndall","John, Snr",1841-01-24,"Jan. 24th, 1841.","Youghal","","MS JT/1/10/3204, RI","eng","","Tyndall0037.xml"
Tyndall0038,"Tyndall","John","Tyndall","John, Snr",1841-01-31,"Jan. 31st, 1841.","Youghal","","MS JT/1/10/3205-6, RI","eng","","Tyndall0038.xml"
Tyndall0039,"Conwill","John","Tyndall","John",1841-02-11,"Thursday Morning","Ballinabrauna","","MS JT/1/11/3515, RI","eng","","Tyndall0039.xml"
Tyndall0040,"Murray","William","Tyndall","John",1841-02-17,"February 17th 1841","Carrigaline","","MS JT/1/11/3833, RI","eng","","Tyndall0040.xml"
Tyndall0041,"Wright","William","Tyndall","John",1841-02-18,"Feb. 18th 1841.","Dublin","","MS JT/1/11/3889, RI","eng","","Tyndall0041.xml"
Tyndall0042,"Payne","Maria","Tyndall","John",1841-02-19,"Feb 19th.","Bagnalstown","","MS JT/1/11/3841, RI","eng","","Tyndall0042.xml"
Tyndall0043,"Tyndall","John","Tyndall","Emma",1841-02-20,"Saturday night, (21st Feb. 1841)","Youghal","","MS JT/1/10/3207-9, RI","eng","","Tyndall0043.xml"
Tyndall0044,"Wright","William","Tyndall","John",1841-02-25,"Feb, 25th 1841.","Dublin","","MS JT/1/11/3890, RI","eng","","Tyndall0044.xml"
Tyndall0045,"Tyndall","John, Snr","Tyndall","John",1841-02-25,"Feb. 25th, 1841.","Leighlin Bridge","Ordnance Survey Office, Youghal","MS JT/1/19/3210, RI","eng","","Tyndall0045.xml"
Tyndall0046,"Wright","William","Tyndall","John",1841-03-02,"March 2nd. 1841.","Liverpool","","MS JT/1/11/3890, RI","eng","","Tyndall0046.xml"
Tyndall0047,"Tyndall","John","Tyndall","John, Snr",1841-03-02,"Monday night, (March 2nd, 1841.)","Youghal","","MS JT/1/10/3211, RI","eng","","Tyndall0047.xml"
Tyndall0048,"Conwill","John","Tyndall","John",1841-03-06,"March 6th 1841.","Ballinabrauna M.N.S.","","MS JT/1/11/3516, RI","eng","","Tyndall0048.xml"
Tyndall0049,"Murray","William","Tyndall","John",1841-03-08,"Friday, March, 8th, 1841.","","","MS JT/1/11/3834, RI","eng","","Tyndall0049.xml"
Tyndall0050,"Tyndall","John","Tyndall","Emma",1841-03-15,"Monday evening, (March, 16th, 1841.)","Youghal","","MS JT/1/10/3213, RI","eng","","Tyndall0050.xml"
Tyndall0051,"Tyndall","John, Snr","Tyndall","John",1841-03-17,"March 17th. 1841.","Leighlin Bridge","Ordnance Survey Office, Youghal","MS JT/1/10/3214, RI","eng","","Tyndall0051.xml"
Tyndall0052,"Conwill","John","Tyndall","John",1841-03-20,"March 20th 1841.","Ballinabrauna M.N.S.","","MS JT/1/11/3517, RI","eng","","Tyndall0052.xml"
Tyndall0053,"Tyndall","John","Tyndall","John, Snr",1841-03-22,"Monday night, (March 23rd. 1841.)","Youghal","","MS JT/1/10/3215-6, RI","eng","","Tyndall0053.xml"
Tyndall0054,"Tyndall","John","Tyndall","John, Snr",1841-04-10,"Saturday night, (April 12th, 1841.)","Youghal","","MS JT/1/10/3217, RI","eng","","Tyndall0054.xml"
Tyndall0055,"Tyndall","John","Tyndall","John, Snr",1841-04-25,"April 25th, 1841.","Youghal","","MS JT/1/10/3218, RI","eng","","Tyndall0055.xml"
Tyndall0056,"Tyndall","John, Snr","Tyndall","John",1841-04-30,"April 30th, 1841.","Leighlin Bridge","Ordnance Survey Office, Youghal","MS JT/1/10/3219, RI","eng","","Tyndall0056.xml"
Tyndall0057,"Holmes","J","Tyndall","John",1841-04-30,"[April] 1841","","","MS JT/5/16b/25, RI","eng","","Tyndall0057.xml"
Tyndall0058,"Holmes","J","Tyndall","John",1841-04-30,"[April] 1841","","","MS JT/5/16b/25, RI","eng","","Tyndall0058.xml"
Tyndall0059,"Holmes","J","Tyndall","John",1841-04-30,"[April] 1841","","","MS JT/5/16b/25, RI","eng","","Tyndall0059.xml"
Tyndall0060,"Conwill","John","Tyndall","John",1841-05-01,"May 1st 1841.","","","MS JT/1/11/3518, RI","eng","","Tyndall0060.xml"
Tyndall0061,"Tyndall","John","Tyndall","John, Snr",1841-05-02,"Sunday evening, (May 2nd, 1841.)","Youghal","","MS JT/1/10/3220, RI","eng","","Tyndall0061.xml"
Tyndall0062,"Tyndall","John","Tyndall","John, Snr",1841-05-22,"Saturday night, (May 23rd, 1841.)","Youghal","","MS JT/1/10/3221-2, RI","eng","","Tyndall0062.xml"
Tyndall0063,"Tyndall","John, Snr","Tyndall","John",1841-06-06,"June 6th, 1841.","Leighlin Bridge","Ordnance Survey Office, Youghal","MS JT/1/10/3223, RI","eng","","Tyndall0063.xml"
Tyndall0064,"Tyndall","John","Tyndall","John, Snr",1841-06-09,"June 9th, 1841.","Youghal","","MS JT/1/10/3224, RI","eng","","Tyndall0064.xml"
Tyndall0065,"Higginson","Thomas","Tyndall","John",1841-06-11,"Thursday, June 11th 1841.","Millstreet","","MS JT/1/11/3728, RI","eng","","Tyndall0065.xml"
Tyndall0066,"Tyndall","John, Snr","Tyndall","John",1841-06-23,"June 23rd, 1841.","Leighlin Bridge","Ordnance Survey Office, Youghal","MS JT/1/10/3225, RI","eng","","Tyndall0066.xml"
Tyndall0067,"Tyndall","John, Snr","Tyndall","John",1841-06-25,"(June 25th, 1841)","Leighlin Bridge","Ordnance Survey Office, Youghal","MS JT/1/10/3226, RI","eng","","Tyndall0067.xml"
Tyndall0068,"Tidmarsh","John","Tyndall","John",1841-06-27,"June 27th, 1841.","Cork","","MS JT/1/11/3869, RI","eng","","Tyndall0068.xml"
Tyndall0069,"Conwill","John","Tyndall","John",1841-06-27,"June - 27th. 1841.","","","MS JT/1/11/3519, RI","eng","","Tyndall0069.xml"
Tyndall0070,"Tidmarsh","John","Tyndall","John",1841-06-28,"June 28/41","Cork","","MS JT/1/11/278, RI","eng","","Tyndall0070.xml"
Tyndall0071,"Tyndall","John","Tyndall","John, Snr",1841-06-30,"Tuesday 12 o'clock, June 30th, 1841.","Youghal","","MS JT/1/10/3227-8, RI","eng","","Tyndall0071.xml"
Tyndall0072,"Tyndall","John","Tyndall","John, Snr",1841-07-01,"July 1st. 1841.","Kinsale","","MS JT/1/10/3229, RI","eng","","Tyndall0072.xml"
Tyndall0073,"Tyndall","John, Snr","Tyndall","John",1841-07-07,"July, 7th, 1841.","Leighlin Bridge","Ordnance Survey Office, Kinsale","MS JT/1/10/3230, RI","eng","","Tyndall0073.xml"
Tyndall0074,"Evans","Phillip","Tyndall","John",1841-07-08,"Thursday morning, (July 8th, 1841)","Carlow","","MS JT/1/11/3563-4, RI","eng","","Tyndall0074.xml"
Tyndall0075,"Tyndall","John","Tyndall","John, Snr",1841-07-11,"Saturday evening, July, 11th, 1841.","Kinsale","","MS JT/1/10/3231, RI","eng","","Tyndall0075.xml"
Tyndall0076,"Evans","Phillip","Tyndall","John",1841-07-13,"Tuesday evening, (July 13th, 1841)","Carlow","","MS JT/1/11/3565, RI","eng","","Tyndall0076.xml"
Tyndall0077,"Higginson","Thomas","Tyndall","John",1841-07-17,"Friday, July 17th 1841","Mill Street","","MS JT/1/11/3729, RI","eng","","Tyndall0077.xml"
Tyndall0078,"Tyndall","John, Snr","Tyndall","John",1841-07-19,"July 19th, 1841.","Leighlin Bridge","Ordnance Survey Office, Kinsale","MS JT/1/10/3232, RI","eng","","Tyndall0078.xml"
Tyndall0079,"Evans","Phillip","Tyndall","John",1841-07-21,"Wednesday evening, 7 o'clock, (July 21, 41.)","Carlow","","MS JT/1/11/3566, RI","eng","","Tyndall0079.xml"
Tyndall0080,"Tyndall","John","Tyndall","John, Snr",1841-07-22,"Thursday night, (July 22nd 1841)","Kinsale","","MS JT/1/10/3233, RI","eng","","Tyndall0080.xml"
Tyndall0081,"Conwill","John","Tyndall","John",1841-07-24,"July 24th 1841.","","","MS JT/1/11/3520, RI","eng","","Tyndall0081.xml"
Tyndall0082,"Ginty","William","Tyndall","John",1841-07-24,"July 24th 1841.","Ball.","","MS JT/1/11/3577, RI","eng","","Tyndall0082.xml"
Tyndall0083,"Tyndall","John","Tyndall","John, Snr",1841-08-03,"Thursday evening, Aug. 3rd, 1841.","Kinsale","","MS JT/1/10/3234, RI","eng","","Tyndall0083.xml"
Tyndall0084,"Tyndall","John","Tyndall","John, Snr",1841-08-10,"Tuesday Evening, (August 10th, 1841)","Kinsale","","MS JT/1/10/3235, RI","eng","","Tyndall0084.xml"
Tyndall0085,"Tyndall","John","Tyndall","John, Snr",1841-08-15,"Sunday morning, (August 15th, 1841)","Kinsale","","MS JT/1/10/3236-7, RI","eng","","Tyndall0085.xml"
Tyndall0086,"Tyndall","John","Tyndall","John, Snr",1841-08-24,"Aug. 24th, 1841.","Kinsale","","MS JT/1/10/3238, RI","eng","","Tyndall0086.xml"
Tyndall0087,"Conwill","John","Tyndall","John",1841-09-04,"September 4th 1841.","","","MS JT/1/11/3521, RI","eng","","Tyndall0087.xml"
Tyndall0088,"Davy","James","Tyndall","John",1841-09-03,"3rd Sep. 1841.","York","","MS JT/1/11/3556, RI","eng","","Tyndall0088.xml"
Tyndall0089,"Tyndall","John","Tyndall","John, Snr",1841-09-05,"Saturday night, Sep. 5th, 1841.","Kinsale","","MS JT/1/10/3239-40, RI","eng","","Tyndall0089.xml"
Tyndall0090,"Tyndall","John, Snr","Tyndall","John",1841-09-06,"Sep. 6th. 1841.","","Ordnance Survey Office, Kinsale","MS JT/1/10/3241, RI","eng","","Tyndall0090.xml"
Tyndall0091,"?","Eliza","Tyndall","John",1841-09-08,"Sep. 8th. 1841.","Youghal","","MS JT/1/11/3891, RI","eng","","Tyndall0091.xml"
Tyndall0092,"Tyndall","John, Snr","Tyndall","John",1841-09-10,"Sep. 10th, 1841.","Leighlin Bridge","Ordnance Survey Office, Kinsale","MS JT/1/10/3242, RI","eng","","Tyndall0092.xml"
Tyndall0093,"Tyndall","John","Tyndall","John, Snr",1841-09-16,"Sep. 16th, 1841.","Kinsale","","MS JT/1/10/3243, RI","eng","","Tyndall0093.xml"
Tyndall0094,"Davy","James","Tyndall","John",1841-09-16,"16th Sep. 1841.","York","","MS JT/1/11/3557, RI","eng","","Tyndall0094.xml"
Tyndall0095,"Tyndall","John, Snr","Tyndall","John",1841-09-18,"Sep. 18th. 1841.","Leighlin Bridge","Ordnance Survey Office, Kinsale","MS JT/1/10/3244, RI","eng","","Tyndall0095.xml"
Tyndall0096,"Tyndall","John","Tyndall","John, Snr",1841-09-23,"Thursday, (September 23rd, 1841)","Kinsale","","MS JT/1/10/3245, RI","eng","","Tyndall0096.xml"
Tyndall0097,"Higginson","Thomas Charles","Tyndall","John",1841-10-01,"Oct. 1st. 1841.","Gisburne","","MS JT/1/11/3730, RI","eng","","Tyndall0097.xml"
Tyndall0098,"Conwill","John","Tyndall","John",1841-10-05,"October 5th 1841.","","","MS JT/1/11/3522, RI","eng","","Tyndall0098.xml"
Tyndall0099,"Bessie","A","Tyndall","John",1841-10-05,"Tuesday night, Oct. 5th. 1841.","Youghal","","MS JT/1/11/3892, RI","eng","","Tyndall0099.xml"
Tyndall0100,"Tyndall","John","Tyndall","John, Snr",1841-10-07,"Thursday night, (October 7th, 1841)","Kinsale","","MS JT/1/10/3246, RI","eng","","Tyndall0100.xml"
Tyndall0101,"Tyndall","John","","Editors of the Carlow Senitinel",1841-10-12,"Oct 12/41","Kinsale","","MS JT/8/1/1-2, RI","eng","","Tyndall0101.xml"
Tyndall0102,"Tyndall","John, Snr","Tyndall","John",1841-10-13,"Oct. 13th. 1841.","Leighlin Bridge","Ordnance Survey Office, Kinsale","MS JT/1/10/3247, RI","eng","","Tyndall0102.xml"
Tyndall0103,"Tyndall","John","Tyndall","John, Snr",1841-10-19,"Oct. 19th, 1841.","Kinsale","","MS JT/1/10/3248, RI","eng","","Tyndall0103.xml"
Tyndall0104,"Tyndall","John, Snr","Tyndall","John",1841-10-24,"Oct. 24th, 1841","Leighlin Bridge","Ordnance Survey Office, Kinsale","MS JT/1/10/3249, RI","eng","","Tyndall0104.xml"
Tyndall0105,"Tyndall","John","Tyndall","John, Snr",1841-10-26,"Oct. 26th, 1841.","Kinsale","","MS JT/1/10/3250, RI","eng","","Tyndall0105.xml"
Tyndall0106,"Tyndall","John","","Editors of the Carlow Senitinel",1841-10-26,"Oct 26th '41","Kinsale","","MS JT/8/2/1/3-4, RI","eng","","Tyndall0106.xml"
Tyndall0107,"Higginson","Thomas Charles","Tyndall","John",1841-10-27,"Oct. 27th 1841.","Skipton","","MS JT/1/11/3731, RI","eng","","Tyndall0107.xml"
Tyndall0108,"Tyndall","John, Snr","Tyndall","John",1841-10-30,"Oct. 30th. 1841.","Leighlin Bridge","","MS JT/1/10/3251, RI","eng","","Tyndall0108.xml"
Tyndall0109,"Tyndall","John","Tyndall","John, Snr",1841-11-03,"Wednesday night, Nov. 1841.","Kinsale","","MS JT/1/10/3252, RI","eng","","Tyndall0109.xml"
Tyndall0110,"Tyndall","John","","Editor of the Carlow Senitinel",1841-11-08,"Monday Nov - 1841","Kinsale","","MS JT/8/2/1/5-6, RI","eng","","Tyndall0110.xml"
Tyndall0111,"Tyndall","John, Snr","Tyndall","John",1841-11-14,"Nov. 14th, 1841.","Leighlin Bridge","Ordnance Survey Office, Kinsale","MS JT/1/10/3253, RI","eng","","Tyndall0111.xml"
Tyndall0112,"Tyndall","John","Tyndall","John, Snr",1841-11-19,"Friday night, (Nov. 20th, 1841)","Kinsale","","MS JT/1/10/3254-5, RI","eng","","Tyndall0112.xml"
Tyndall0113,"Tyndall","John","Tyndall","John, Snr",1841-11-28,"Sunday morning, (Nov. 28th 1841.)","Kinsale","","MS JT/110/3256, RI","eng","","Tyndall0113.xml"
Tyndall0114,"Tyndall","John","Tyndall","John, Snr",1841-12-07,"Tuesday night, (Dec. 7th, 1841)","","","MS JT/1/10/3258, RI","eng","","Tyndall0114.xml"
Tyndall0115,"Evans","Phillip","Tyndall","John",1841-12-15,"Tuesday night, Dec. 15th 1841.","","","MS JT/1/11/3567, RI","eng","","Tyndall0115.xml"
Tyndall0116,"Tyndall","John","Tyndall","John, Snr",1841-12-17,"Thursday night. Dec. 17, 1841.","Kinsale","","MS JT/1/10/3259, RI","eng","","Tyndall0116.xml"
Tyndall0117,"Tyndall","John","Tyndall","John, Snr",1841-12-30,"Wednesday night, Dec. 30th, 1841.","Kinsale","","MS JT/1/10/3260-1, RI","eng","","Tyndall0117.xml"
Tyndall0118,"Tyndall","John","Tyndall","John, Snr",1841-01-16,"Jan. 16th, 1842","Robroy Hotel, Cork","","MS JT/1/10/3262-3, RI","eng","","Tyndall0118.xml"
Tyndall0119,"Tyndall","John","Tyndall","John, Snr",1842-01-26,"Wednesday, (Jan. 26th, 1842)","Strand Road, Cork","","MS JT/1/10/3264, RI","eng","","Tyndall0119.xml"
Tyndall0120,"Tyndall","John, Snr","Tyndall","John",1842-02-01,"Tuesday night Feb, 1. 1842.","Leighlin Bridge","Strand Road, Cork","MS JT/1/10/3265, RI","eng","","Tyndall0120.xml"
Tyndall0121,"McAssey","Deborah","Tyndall","John",1842-02-04,"Feb. 4th 1842.","Fermoy","","MS JT/1/11/3759, RI","eng","","Tyndall0121.xml"
Tyndall0122,"Tyndall","John","Tyndall","John, Snr",1842-02-05,"Saturday night, (Feb. 5th, 1842)","Cork","","MS JT/1/10/3266, RI","eng","","Tyndall0122.xml"
Tyndall0123,"Conwill","John","Tyndall","John",1842-02-12,"February 12th 1842.","","","MS JT/1/11/3523, RI","eng","","Tyndall0123.xml"
Tyndall0124,"Tyndall","John","Conwill","John",1842-02-17,"Thursday night, (Feb. 17th, 1842)","","","MS JT/1/11/3529, RI","eng","","Tyndall0124.xml"
Tyndall0125,"McAssey","Deborah","Tyndall","John",1842-02-24,"Feb. 24th 1842.","Ballybromell","","MS JT/1/11/3760, RI","eng","","Tyndall0125.xml"
Tyndall0126,"Wynne","George","Tyndall","John",1842-02-24,"24th February 1842.","Zanthe, Greece","","MS JT/5/17a/41, RI","eng","","Tyndall0126.xml"
Tyndall0127,"Cuddy","Martin","Tyndall","John",1842-03-08,"Tuesday night, March 8th 1842.","","","MS JT/1/11/3754, RI","eng","","Tyndall0127.xml"
Tyndall0128,"Payne","Maria","Tyndall","John",1842-03-12,"March 12th","Bagnalstown","","MS JT/1/11/3842, RI","eng","","Tyndall0128.xml"
Tyndall0129,"Evans","Phillip","Tyndall","John",1842-03-13,"Saturday night 1842","Bandon","","MS JT/1/11/3569; MS JT/1/11/3568, RI","eng","","Tyndall0129.xml"
Tyndall0130,"Tyndall","John, Snr","Tyndall","John",1842-03-16,"March 16th, 1842","Leighlin Bridge","Strand Road, Cork","MS JT/1/10/3267, RI","eng","","Tyndall0130.xml"
Tyndall0131,"Evans","Phillip","Tyndall","John",1842-03-17,"March 17th 1842.","Bandon","","MS JT/1/11/3570, RI","eng","","Tyndall0131.xml"
Tyndall0132,"Chadwick","John","Tyndall","John",1842-03-22,"March 22nd 1842.","Kinsale","","MS JT/1/11/3494, RI","eng","","Tyndall0132.xml"
Tyndall0133,"Higginson","Thomas Charles","Tyndall","John",1842-03-23,"23rd March 1842.","Skipton","","MS JT/1/11/3732, RI","eng","","Tyndall0133.xml"
Tyndall0134,"Tyndall","John","Tyndall","John, Snr",1842-03-24,"Thursday night, (Mar. 24th, 1842)","Strand Road, Cork","","MS JT/1/10/3268, RI","eng","","Tyndall0134.xml"
Tyndall0135,"Conwill","John","Tyndall","John",1842-03-26,"March 26th 1842.","","","MS JT/1/11/3524, RI","eng","","Tyndall0135.xml"
Tyndall0136,"Evans","Phillip","Tyndall","John",1842-03-30,"March 30th 1842.","Bandon","","MS JT/1/11/3571, RI","eng","","Tyndall0136.xml"
Tyndall0137,"Tyndall","John","Tyndall","John, Snr",1842-04-03,"Sunday morning, (Apr. 3rd, 1842)","Strand Road, Cork","","MS JT/1/10/3269, RI","eng","","Tyndall0137.xml"
Tyndall0138,"Tyndall","John","Tyndall","John, Snr",1842-04-08,"Friday night, (Apr. 8th, 1842)","Cork","","MS JT/1/10/3270, RI","eng","","Tyndall0138.xml"
Tyndall0139,"Conwill","John","Tyndall","John",1842-04-09,"April 9th 1842.","","","MS JT/1/11/3525, RI","eng","","Tyndall0139.xml"
Tyndall0140,"Tyndall","John, Snr","Tyndall","John",1842-04-10,"April 10th, 1842.","Leighlin Bridge","Strand Road, Cork","MS JT/1/10/3271, RI","eng","","Tyndall0140.xml"
Tyndall0141,"Tyndall","John, Snr","Tyndall","John",1842-04-20,"April 20th, 1842.","Leighlin Bridge","Strand Road, Cork","MS JT/1/10/3272, RI","eng","","Tyndall0141.xml"
Tyndall0142,"Tyndall","John","Tyndall","John, Snr",1842-04-20,"Wednesday night, 12 o'clock, (Apr. 20th, 1842)","","","MS JT/1/10/3257, RI","eng","","Tyndall0142.xml"
Tyndall0143,"Ginty","William","Tyndall","John",1842-05-19,"Friday. (May 19th, 1842)","","","MS JT/1/11/3578, RI","eng","","Tyndall0143.xml"
Tyndall0144,"Ginty","William","Tyndall","John",1842-05-29,"Sunday, 29th May 1842.","","","MS JT/1/11/3579, RI","eng","","Tyndall0144.xml"
Tyndall0145,"Tyndall","John","Eivers","Laurence",1842-05-31,"May 1842","","","MS JT/1/11/3526-7, RI","eng","","Tyndall0145.xml"
Tyndall0146,"Wright","William","Tyndall","John",1842-06-11,"June 11th 1842.","Cincinati","","MS JT/1/5/1800-3, RI","eng","","Tyndall0146.xml"
Tyndall0147,"Tyndall","John","Tyndall","John, Snr",1842-06-12,"June 12th, 1842.","Cork","","MS JT/1/10/3273, RI","eng","","Tyndall0147.xml"
Tyndall0148,"Chadwick","John","Tyndall","John",1842-06-26,"June 26th 1842.","Kinsale","","MS JT/1/11/3495, RI","eng","","Tyndall0148.xml"
Tyndall0149,"Tyndall","John","Tyndall","John, Snr",1842-06-28,"Tuesday morning, 6 o'clock, (Jun. 28th, 1842)","Cork","","MS JT/1/10/3274, RI","eng","","Tyndall0149.xml"
Tyndall0150,"Ginty","William","Tyndall","John",1842-07-01,"Sunday morning, [July] 1842","Liverpool","","MS JT/1/11/3583, RI","eng","","Tyndall0150.xml"
Tyndall0151,"Ginty","William","Tyndall","John",1842-07-11,"Sunday evening, (Jul. 11th, 1842)","Great Crosby","","MS JT/1/11/3581, RI","eng","","Tyndall0151.xml"
Tyndall0152,"Conwill","John","Tyndall","John",1842-07-23,"July 23rd. 1842.","","","MS JT/1/11/3256, RI","eng","","Tyndall0152.xml"
Tyndall0153,"Chadwick","John","Tyndall","John",1842-07-27,"July 27th 1842.","Kinsale","","MS JT/1/11/3496, RI","eng","","Tyndall0153.xml"
Tyndall0154,"Tyndall","John","Tyndall","John, Snr",1842-07-27,"Wednesday evening, (Jul. 27th, 1842)","Cork","","MS JT/1/10/3275, RI","eng","","Tyndall0154.xml"
